Feature	CON1	CON2	CON4	CON5	CON3	CON6	CON24	CON25	CON26	CON27	CON28	CON29	CON30	CON31	CON32	CON33	CON34	CON35	CON36	CON37	CON7	CON8	CON9	CON10	CON11	CON12	CON13	CON14	CON15	CON16	CON17	CON18	CON19	CON43	CON44	CON45	CON38	CON39	CON40	CON41	CON42	CON46	CON47	CON20	CON21	CON22	CON23	MI33	MI32	MI38	MI36	MI34	MI35	MI37	MI30	MI27	MI28	MI29	MI31	MI17	MI21	MI20	MI24	MI23	MI26	MI19	MI18	MI15	MI25	MI22	MI14	MI16	MI2	MI1	MI12	MI4	MI11	MI13	MI3	MI8	MI5	MI9	MI7	MI10	MI6
GW2011-AR9	0	2.16162421900729e-05	0.00154718927282103	1.15459664166323e-05	0.00022363795881621	0.0118966399454204	0.000299226139294927	0.00232190328768045	0	0.00093411383733963	0.00137614678899081	0.00091271410751772	0	0.00092433900132873	0	0.00254509096103151	0.000202386473837332	0.00215899025686446	0.0147673810768426	0.000215824515048855	0	0.00065725268378178	0	0.00226993284781992	0.00560144845535814	0	0	0	0	0.000118645408422694	0.00709299707273136	0.00359511064951665	0.00217217331656568	0.011435962016269	0	0.0093236849429446	0	0.00030507957492246	0	0.00287673621200671	0	0.00114038630586111	0.00237247924080663	0.0111108490009672	0	0.00244897959183672	0	0	0.00782937365010798	0	0.00272870097296103	0.00190481949567636	0.000939249582555731	0.00240845635787877	0	0	0.00461723768736618	0.00059689614007161	0.00171154723870377	0.0157758867960608	0.000103768302674844	1.63038782035083e-05	0	6.0234069594444e-05	8.12852328378546e-05	0	0	0	0.00051015527851287	0.000175260156475863	0.000205569212584262	0	7.88772824146965e-05	0.00247853412410371	3.92561756144712e-05	0.00044712720769056	0.000535229753189251	8.39336923830174e-05	0.00580263183776234	0.00058939096267188	0.00101940795922368	0	0	0.00127516519185438	0
Gearchaeaceae	0	0	0.00214226207005989	0	0	0	0	0	0.00470997366466338	0	0.00269246110889506	0	0.00301441677588468	0.00069325425099654	0	0	0	0	0.0082331416623105	0.000206014309819361	0	0	0	0	0.00322507638338802	0	0	0.00583382439599292	0	5.64978135346161e-05	0.00258950686782255	0	0	0	0	0.00264403005844698	0	0	0	0	0.00528169014084505	0.0007840155852795	0.00280383910277148	0	0	0.0116326530612245	0.00597263068185786	0	0	0	0.0010749428075301	0.00644010400919151	0	0.00267606261986529	0	7.04413857229398e-05	0.0032621788008565	0	0	0	0	4.89116346105249e-05	0.000132774339950592	0.000240936278377776	7.98073195135299e-05	0	0	0	0	0	0	0.00032471685674082	0	0.00256705319996457	6.52005684946236e-06	0	0	0	0.00094415704478844	0	0	0	0	0.00649175006762239	0.00338218714768884
HEL-GB-A	8.9142118536732e-05	0	0	4.04108824582131e-05	0	0	0.00074290627687014	0	0.00248159902761834	0.00124548511645284	0.00101715197447148	0	0.00262123197903012	0.00057771187583046	0.00135174278265906	0.00136344158626689	6.32457730741662e-05	0.00207595217006199	0.0103240982749608	0.000186393899360375	0	0.00089625365970243	0	0	0	0	0.00045478662927309	0.00830878020035355	0	0.000615826167527308	0.00236433235757712	0.00599185108252774	0	0.00214424287805043	0.00151952590791672	0	0	0.00087165592834986	0.0059600675474322	0	0.0013083085669983	0.00605830224988714	0	0	0.00150022503375504	0.0057142857142857	0.00142504872409239	0.0012071313606537	0	0.000109866717937802	0	0.00136058535405453	0.00117866614281502	0	0	5.16570161968227e-05	0.00662473233404709	0.0010713520462824	0	0.00325078879433977	0.000207536605349688	0.00495148781040546	0.00107426511414567	0	8.4241059486504e-05	0	0.00207665249268931	0	0	0.000107852403985146	0	0.00076751257047831	4.40784813493893e-05	0	1.22251065927419e-05	0.00201207243460762	0.000167550183607076	0.00055396236972789	0	0.000163719711853307	0.0007841599686336	0	0.00100571428571427	0	0
HEL-GB-B	0	0	0	1.05838025485796e-05	0.0003956671579056	0	0	0	0.00369707610237018	0	0	0	0	0.00121319493924396	0	0	0	0.00415190434012401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005658281698602	0	0	0	0	0.00272117070810909	0	0	0	0	0	0	0	0	0.000265906275604288	0	0	0	0	0	0	0	0	0	0	0	0	0	4.89004263709677e-06	0	0	0	0.00094415704478844	0.00054027504911589	0	0	0	0	0
HR02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000163719711853307	0	0	0	0	0
Hadarchaeaceae	0	0	0	0	0	0	0	0	0	0	0	0	0.00124508519003931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000239705380296218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000202583243296336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00115074798619101	0	0	0	0	0	0.000180091683038638	0	0	0	0	0
Haladaptataceae	0	0.00106936821657948	0	0	0	0.0031980214907044	0	0	0	0	0	0	0.00078636959370903	0	0.00135174278265906	0	0.000183412741915082	0.00822077059344552	0	0.000634393271507233	0.00728346456692913	0	0.022947085402741	0	0.00560144845535814	0	0	0	0	0.000101696064362309	0	0.00239674043301108	0.0445867154452956	0	0	0.00236571110492622	0.00086438205686913	0	0	0	0.00436102855666105	0	0	0	0.00150022503375504	0	0	0.0024142627213074	0	0	0.00115763071580166	0.00199552518594666	0	0.00749297533562286	0	9.39218476305867e-05	0	0	0	0.00219906300793575	0.00033724698369324	0	0.000181055918114444	0	2.51245265135187e-05	0.00691875270263778	0	0	0.00066957880304817	3.14569511623344e-05	0.000205569212584262	0.00167278380745271	0	0.00619633531025935	0	0	0	0	0	0	0	0	0	0	0.00436411244863077
Halalkalicoccaceae	0	0	0	0	0	0.0220023878560464	0	0	0	0	0	0.0019166996257872	0	0	0.00154484889446751	0.00062328758229342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00191739234640887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128916609370395	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00093237458855439	0	0	0	0	0	0	0.00185890059307779	0	0	0	0	0	0	0.00050970397961184	0	0	0	0
Haloarculaceae	7.05708438415796e-05	4.32324843801459e-05	0.00154718927282103	0	0.00032685547826982	0.0159901074535221	0	0.00323047413938151	0.00476061854277804	0.00257400257400256	0.00785799760670123	0.00870120782500227	0	0.00826127982437559	0.003958675292073	0.00070119853008009	0.000196061896529915	0.00642161204605844	0.00457396759017249	0	0	0	0.0809029463385489	0	0	0	0	0	0	9.0396501655386e-05	0.0113713127673947	0.00143804425980666	0.0700811706870928	0.00479901977468429	0	0	0	0.0010241957158111	0	0.0012204335444877	0.0013083085669983	0.001568031170559	0.00226463927531541	0.00636927649736971	0.00645096764514678	0	0.000272435785488254	0.00232140646279557	0.00089992800575952	0	0.00705603483917201	0	0	0	0.0488663128919664	6.10492009598814e-05	0.00250936830835116	0	0	0.00493992414826146	0.000311304908024528	0	0.000217267101737332	0.00063848113770108	6.84766506937078e-05	0	0.0152994193849153	0	0.00073334821286229	0.000112346254151194	0.000197003828726584	0.00936758932173533	0.000404439399047896	0.00522262547579003	0	0.00210149787614574	0	0.00427222494229557	0	0	0.00074495197020192	0.00775307392063089	0	0.0213300359364736	0.00741899116267228
Halobacteriaceae	0	0	0.00333240766453764	0	0.00080853723572013	0.00307010063107623	0.000113499570077386	0.013224753508093	0	0	0	0.0110134168973805	0.00406290956749671	0	0	0	6.32457730741662e-05	0	0	0	0	0	0	0	0.0053751273056467	0	0.00075797771545515	0	0	0	0	0	0	0	0.00444039237535666	0.0164208182577233	0	0	0	0.00217934561515662	0	0.00121166044997742	0	0	0	0	0	0	0.00143988480921525	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00032590065260598	0	0.000146313419108138	0	0	0	0	0.000107852403985146	0	0.00050183514223581	0.000102849789815242	0	0	0	0	0	0.00531088337693502	0	0	0	0.00493714285714287	0	0
Halococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034335718303227	0.0031496062992126	0	0	0.00226993284781992	0	0	0	0	0	6.21475948880778e-05	0	0	0	0	0	0	0.00140462084241234	0	0	0	0	0.00149675702644269	0	0	0	0	0.00035626218102309	0	0	0	0	0	0.00053408309596305	0	0	0	0	0	0	0	0	0	0.000229337496278295	0	0	0	0	0	0	0	0	0	0.000180180458849258	0.00601929715853765	6.52005684946236e-06	0	0	0	0	0	0	0	0	0	0.00861912208604574
Haloferacaceae	0.00033799719945177	0.00066416963748713	0.00440353869956757	3.56000631179497e-05	0.00108378395426316	0.0414463585195292	0	0.0192818925194333	0.00871091903572152	0.00712002324905549	0.00600319106501791	0.0197450485259667	0	0.00173313562749136	0.00704837308100798	0.00144135253405356	0.000189737319222499	0	0	0.001219735516867	0.033497375328084	0.00137425561154373	0.0768886067440906	0.00354677007471861	0	0.00639220759455141	0.00285504939488107	0.0137890394814378	0.00379033634966705	0	0.022104631089094	0.00603179675641128	0.00724057772188559	0.0117422824274191	0	0.00389646534929028	0.0077254146332679	0.00181594985072889	0	0.00200499796594407	0.0033596071843907	0.0223800812525243	0.00452927855063084	0.013658559599915	0.015102265339801	0.00639455782312924	0.00104782994418556	0.00278568775535469	0	0	0.0313387172349163	0.00607728124811029	0	0.00200704696489896	0.112716024858821	0.00036159911337774	0.00220824411134901	0	0	0.0113777607801893	0.000129710378343555	0	0.00102598353598184	0	0.000108380310450473	0.0117234420794695	0.0492604574286239	0	0.00702526331452133	2.69631009962866e-05	0.00154462422233451	0.00085607171322579	6.26378419175532e-05	0.0101796937239975	3.91203410967741e-05	0.00661748267382069	0.000619004844992804	0.0119521577953417	0.136214323649167	0.0010532634795896	0	0.0724153089906351	0.0140038095238095	0.0333861432049152	0.00305487871404151
Hermodarchaeaceae	0	0	0	2.50162605693701e-05	0	0.00434930922735801	0	0	0	0	0.00143597925807738	0	0.00137614678899081	0	0.00096553055904219	0.00046746568672008	0	0	0	0	0.00206692913385825	0.00065725268378178	0.00084021061279359	0	0	0	0.00064428105813687	0	0	0.00037853535068193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033530558213937	0.00129998761916553	0.00341972642188626	0	0	0.00154199673459513	0.00068141636381493	0	0	0	0	0	0	0	0	0	0.000325900652605986	0	3.84257464324404e-05	0.00172968817565943	0	0	0	5.39262019925733e-05	0.00021413459644194	0	0	0.00194741966893863	7.33506395564514e-06	0	0	0.00037770161572356	0.0007671275988906	0	0	0	0	0.00881023223463039	0
Hodarchaeaceae	9.09992460062475e-05	0	0.00745824572539373	1.63567857568958e-05	0	0.00422138836772982	0.00034049871023214	0.00343237877309283	0	0.0013077593722755	0	0.0015516139827801	0.00318916557448667	0.00612374588380287	0.00231727334170125	0.00046746568672008	6.32457730741662e-05	0.0087189991142604	0.00235232618923155	0.000703064708113685	0	0	0	0	0	0	0.00037898885772756	0.00954625810253388	0.0107563599112174	0.000500947280006921	0	0.00203722936805943	0	0.00122528164460025	0	0.00333982744224882	0.00135059696385801	0	0	0	0	0	0.0011862396204033	0.00276001981552686	0	0	0	0.00919276959267054	0.00473962083033357	0.000103000048066689	0.00157107025715937	0.00154199673459513	0.00239416560259305	0	0	0	0	0.000566286081606399	0	0.0157758867960608	0	1.63038782035083e-05	0.00056730854342523	0	0.00026159065840546	0	0	0	0	2.24692508302388e-05	0.000308353818876391	0.000295197142491661	9.27968028408195e-05	0.00132778613791272	0	0	0.000307175336612971	0	0	0.00133704431346866	0.00108475462327648	0.00059946447839928	0.00159999999999998	0.00533250898411839	0.00174564497945229
Huberarchaeaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00191782414133781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00054857142857142	0	0
Hydrothermarchaeaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00054857142857142	0	0
Iainarchaeaceae	0	0	0	0	0	0	0	0	0	0.00205505044214721	0	0	0	0	0	0	0.000215035628452165	0	0	0.00071941505016283	0.00748031496062991	0	0	0	0	0	0.00284241643295685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00419900450567337	0	0	0.00234713907497571	0	0	0	0.00124031862407319	0	0	0	0	0.00121159183443456	0	0.0003367106431173	0	0	0.000136195897260733	0	0	0.00050596618459332	0	0	0	0	0.00449574339189492	0	0	0	0	0	8.76132639146502e-05	0	0	0	0	0.00453503601833661	0	0	0	0	0.00130923373458921
Ignisphaeraceae	0	0	0	0	0	0	0	0.00151428475283505	0	0	0	0.00337704219781557	0.00622542595019658	0.00121319493924396	0	0	8.2219504996416e-05	0	0	0	0	0	0.00168042122558721	0	0	0	0.00053058440081859	0	0	0.000112995627069232	0.00146363431659534	0	0	0	0.00070911209036112	0	0	0	0.0202642296612695	0	0	0	0	0	0	0	0	0.00167141265321282	0	0	0	0	0	0	0	0	0	0	0.00570515746234596	0	0	0	0	0	0	0.0236390717340124	0	0	0.00133915760609634	4.49385016604775e-05	0	0	5.10382415624508e-05	0	1.87451634422042e-05	0	0	0.000134293907812828	0	0	0	0	0	0	0.00141833654580498
J072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.32457730741662e-05	0	0	0	0	0	0	0	0	0	0.00037898885772756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022920759659463	0	0	0	0	0
J096	2.04284021646678e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105719282675088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
J110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00143418132149562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAADEF01	0	0	0	0	0	0.00409346750810166	0	0	0	0	0	0	0	0.00202199156540661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00399521939559501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00197984161267098	0	0	0	0	0	0	0	0.00065243576017128	0	0.00205385668644453	0	0	0	0	0	0	0	0	0.00058732934819493	0	0	0	0	0	0	0	0.00116253073999551	0	0	0.00153425519778123	0	0	0	0	0	0
JAADFM01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31992007102049e-05	0	0	0	0	0	0	0	0	0	0	0	0
JAAOZO01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00846004344346632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00240845635787877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00049183992845964	0	0	0	0	0	0.00115896465823863	0	0	0
JAAOZP01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00616391446617456	0	0	0.00174150589038756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044008857655794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00043970870803944	0	0	0	0	0	0	0.000265526899588005	0	0	0	6.52005684946236e-06	0	0	0	0	0	0	0.00047957158271943	0	0	0
JAAZKV01	0	0	0	0	0	0	0	0	0	0	0	0	0.00150720838794231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127385529947394	0	0	0	0	0.00206983441324692	0.00015793340703559	0	0	0	0	0	0	0.00115430942184153	0	0.00125513464171611	0	0	0	0	0	1.47791332432463e-05	0	0	0	0	7.41485277397881e-05	0	0.00061991399923248	3.94386412073484e-05	0	0	0	0	0	0.00118019630598555	0	0.0025485198980592	0	0	0	0
JABGXB01	0	0	0	1.15459664166323e-05	0	0.00307010063107623	0	0.0050476158427836	0.0070902829360524	0.00448374641923029	0	0	0	0.00092433900132873	0	0.00054537663450675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202603454388897	0	0.0045920296771173	0	0	0	0.0013083085669983	0	0	0	0	0	0	0.00900705707564691	0	0	0	0	0	0	0	0	0	0	0	0.00478057175638206	0	0	0	0.00054210662634999	0	0	0	0	0	0	8.56538385767757e-05	0	0	0.00115074798619101	0	0	0	0	0	0.00062213490504255	0	0	0	0.00197070984195678	0.00229115903553114
JABIAG01	0	0	0	0	0	0	0	0	0	0	0	0	0.00504587155963302	0.00231084750332184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133173979853166	0	0	0	0.00114324911398191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JABLTI01	0	0	0	1.73189496249485e-05	0.00134182775289725	0.00166297117516629	0.000103181427343078	0.00797523303159806	0	0.00236642172126042	0.00149581172716392	0.00428975630533329	0.00347313237221493	0.00317741531706752	0	0.008635130046357	0.000158114432685415	0.00431798051372895	0.00130684788290643	0	0.0028543307086614	0.00183234081539164	0	0	0.00611067104220888	0.0118712426755954	0	0.00371243370654096	0.00122929827556767	0.000282489067673081	0.0016888088268408	0.00335543660621556	0	0.00142949525203362	0	0.00695797383801837	0.00156669247807529	0.00037045376954868	0.00139068242773416	0.00095891207066889	0.00116294094844293	0	0	0	0	0	0.000482001774325357	0.00167141265321282	0	0	0.00157107025715937	0	0	0.0223005218322109	0	0	0.0024089935760171	0	0.00445002282062985	0	0	2.93469807663149e-05	0.000265548679901184	7.83042904727772e-05	0	0.00144140681304951	0.00288188509189539	0.0201649742880263	0	3.14569511623344e-05	0.000111349990149809	0	2.31992007102049e-05	0	0	0.00058126536999774	0	0.000218227600195845	0.00275379138063295	0.0016317397948046	0.0013722799451088	0.00047957158271943	0.00219428571428571	0	0
JABXJV01	2.59997845732135e-05	0	0.00119014559447772	0	0	0	0.000103181427343078	0	0	0.00062274255822642	0	0	0.00072083879423328	0.00177164975254673	0.00135174278265906	0	0.000177088164607665	0	0.00169890224777835	0	0	0	0	0	0.00203689034740296	0	0	0	0.00174150589038756	0.000158193877896926	0	0.00299592554126388	0.00285812278495482	0	0.00081041381755557	0	0	0.0005665763534274	0.00139068242773416	0	0.00174441142266441	0.0024708369960324	0	0	0	0	0	0	0.00125989920806334	0	0	0	0	0	0	0.000125229130174115	0.00125468415417558	0	0	0.0009561143512764	0	0	0.00016898552357348	0	0.000203952038756799	0	0.00190712984022489	0.00066563992795425	0	0	0.000119915374007486	0.0004132759994883	0	0	2.89327522694892e-05	0	0.000516613066121799	0	0.00359959873325595	0	0.00043128798274848	0	0	0.00289810270875999	0
JACAEJ01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007200788296824	0	0	0	0.0016888088268408	0	0	0	0	0	0	0	0	0	0.00077529396562863	0	0	0	0	0	0	0	0	0	0	0	0	0.00254225948887203	0	0	0.00050187366167022	0.000168355321558664	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00056087457073413	0	0	0	0	0	0	0.00088514722948917	0	0	0.00043960728415947	0	0	0
JACIVX01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118110236220471	0	0.00123230889876393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00208623087621696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.11255329637094e-06	0	0	0	0	0	0	0	0	0	0
JACIWG01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00471231005634285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00223257352333176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000295197142491661	0	0	4.19728659684138e-05	0	0	0	0	0	0	0	0	0	0
JACPBO01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00082374983848041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPBV01	0	0	0	9.62163868052697e-06	0	0	0	0	0	0	0.00113681691264459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00913172513507343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00111427510214187	0	0	0	0	0	0	0	0	0	0	0.00125513464171611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.53881573219085e-05	0	0	0	0	0	0	0	0.00045714285714285	0	0
JACPGT01	0	0	0	0	0	0	0	0	0	0	0	0.00200797103653896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00052299355700991	0	0	0	0	0	0	0	0	0	0.0012071313606537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPIF01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00363826796394807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPIM01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00193106111808438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00155788128145719	0	0	0	0	0	0	0	0	0	0.00085528972939581	0	0	0	0	0	0	0	0	0	0.00344681623027152	0	0	0	0	0	0	0	0	0	0	0	0.00030719375493165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPJC01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000220999901777822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPNG01	0	1.65300675571146e-05	0.00416550958067205	0	0	0	0	0	0	0	0	0	0	0	0.00202761417398859	0	0	0	0	0	0	0	0	0.00368864087770737	0	0	0	0	0	0	0	0.00539266597427499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00195805783365021	0	0	0	0	0	0	0	0	0.000114444732229444	0	0	0	0	0	2.47161759132627e-05	0	0	0	0	1.22251065927419e-05	0	0	0	0	0	0	0	0	0	0
JACPRH01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011067283407588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACQNH01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00162539439716988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00115924108350399	0
JACQNV01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00307240921169175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034866237133995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00050535764760297	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACQSR01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00074395050771357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACQSS01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00060781036316667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACRAC01	0	0	0	0	0	0	0	0	0	0	0	0	0.00065530799475753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.42192224344533e-05	0	0	0	0	0	0	0	0	0	0.0011762399529504	0	0	0	0
JACRGE01	0	0	0	1.82811134930012e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102543695858457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACRKL01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111349990149809	0	0	0	0	0	0.000139625153005897	0	0	0	0	0	0	0	0
JACTUA01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00132738844831692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020866339503072	0
